AP,AT,PE,RH,V
1014.81,23.29,447.67,70.27,65.61
1015.73,26.65,435.9,77.32,74.67
1007.97,24.62,436.89,84.36,72.43
1003.11,27.94,428.67,70.47,69.84
1007.26,27.96,432.07,63.21,68.51
1009.91,25.52,434.67,79.55,71.73
1021.96,9.28,486.18,72.22,41.38
1009.0,20.5,445.35,91.79,51.19
1015.17,24.38,454.85,68.96,47.01
1004.05,25.69,439.06,81.69,59.54
1022.6,13.86,468.3,83.56,44.21
1014.04,31.44,437.6,49.15,64.44
1012.76,26.88,436.3,45.03,69.51
1009.69,27.83,443.24,63.79,69.04
1013.25,29.66,441.58,61.2,59.22
1020.17,11.49,476.74,70.91,41.54
1001.37,5.62,485.6,89.16,41.31
1006.29,31.0,431.07,48.56,71.77
1008.78,28.18,427.83,82.88,71.85
1013.22,5.76,494.67,62.99,40.07
1007.32,14.73,468.23,90.84,36.99
1010.88,24.91,446.01,72.97,57.17
1009.26,25.12,433.4,82.95,77.95
1014.39,21.42,444.86,84.05,56.89
1015.52,26.06,451.67,67.12,54.5
1009.05,21.14,448.31,94.36,58.98
1019.58,6.91,488.2,71.02,39.37
1016.81,13.97,465.24,62.32,53.82
1017.59,14.64,464.27,79.6,42.77
1003.26,31.58,429.73,54.0,66.54
1017.04,10.27,479.3,77.09,41.44
1018.75,7.94,479.8,59.45,43.65
1027.67,9.32,479.52,73.25,36.3
1017.29,11.87,464.77,90.3,41.58
1015.66,22.58,460.3,44.18,43.79
1017.84,19.2,450.86,89.56,59.21
1009.31,30.18,427.38,64.06,68.24
1005.72,26.27,427.65,86.15,71.98
1012.75,19.39,464.55,44.21,43.14
1015.55,12.81,474.03,90.37,44.34
1013.33,30.93,432.25,62.1,69.98
1007.31,20.03,446.46,81.69,57.19
1008.32,27.34,434.94,56.51,71.29
1015.79,17.7,454.41,83.18,48.98
1014.91,20.61,449.72,83.82,65.61
1013.19,13.82,466.99,90.11,40.2
1007.4,31.77,431.69,73.36,76.09
1013.88,26.55,435.64,55.39,69.45
1020.34,20.42,452.08,84.0,62.96
1012.51,20.76,448.92,85.39,59.04
1003.3,26.08,436.85,79.49,76.86
1003.77,22.86,435.56,71.22,66.48
1007.75,30.33,430.1,52.49,70.32
1005.73,27.22,441.22,57.29,67.9
1007.17,25.22,443.24,80.26,69.88
1017.19,15.3,462.65,70.63,38.62
1004.22,24.01,443.03,75.32,50.16
1015.62,8.01,476.22,86.43,40.62
1016.13,19.31,463.0,30.59,44.71
1010.52,22.07,442.88,82.96,70.72
1005.73,27.31,437.83,50.74,68.14
1008.85,19.89,446.35,92.97,50.78
1017.77,14.07,465.05,87.83,46.18
1025.63,12.07,475.96,68.02,40.81
1012.6,31.19,440.97,52.06,69.68
1011.0,26.7,435.03,71.64,62.26
1010.3,21.94,447.52,88.21,58.79
1017.76,12.19,474.92,81.44,40.23
1022.17,13.03,466.02,79.79,41.26
1011.77,28.55,426.48,73.34,74.33
1002.48,15.73,466.63,76.91,38.73
1000.96,16.22,462.21,79.59,41.35
1002.71,27.44,437.76,59.44,47.93
1013.28,25.51,444.76,61.85,64.27
1020.84,19.14,458.06,82.97,56.65
1018.94,16.5,458.3,63.59,44.2
1015.56,13.78,468.17,69.92,45.51
1019.63,13.29,464.18,75.09,71.14
1008.71,27.06,432.2,90.6,77.17
1023.6,13.67,467.71,85.35,44.92
1021.87,14.7,468.69,83.9,44.9
1014.38,11.48,472.9,69.75,37.5
1015.96,16.95,453.2,87.8,58.86
1008.85,22.3,449.86,81.27,50.78
1009.77,27.37,441.9,67.87,70.72
1016.91,18.61,452.68,75.01,44.06
1010.02,27.98,435.32,66.44,74.87
1019.22,9.39,482.16,75.33,39.66
1017.84,22.19,446.51,76.01,48.78
1017.55,25.48,443.77,51.22,60.29
1007.59,27.51,433.16,80.02,71.32
1016.54,11.37,480.54,87.05,39.16
1011.94,8.68,480.73,79.06,43.14
1009.15,25.3,442.5,58.3,59.43
1017.47,12.82,467.48,81.45,48.14
1011.57,20.31,455.37,69.03,49.69
1014.15,23.0,454.44,66.68,49.5
1013.54,14.24,461.64,88.68,45.01
1014.38,20.17,454.79,82.09,50.66
1020.72,7.69,483.54,83.47,38.06
1009.6,30.36,436.72,58.73,69.04
1015.69,29.12,432.88,37.9,66.51
1006.01,27.01,434.65,67.98,67.98
1008.02,24.24,436.6,86.4,72.43
1009.75,22.49,443.33,76.43,58.71
1012.13,23.76,434.64,78.84,70.32
1008.64,18.09,453.02,74.15,43.72
1011.93,15.96,466.39,55.47,41.66
1013.77,25.54,448.57,69.64,61.08
1005.68,22.96,434.47,93.93,70.79
1010.37,14.76,465.82,81.99,39.64
1013.19,16.16,463.09,75.37,52.05
1013.1,22.36,446.75,84.74,59.44
1013.26,25.79,440.04,55.35,65.27
1019.22,18.78,452.86,80.2,63.09
1016.52,6.49,483.43,69.1,36.3
1012.89,19.4,455.6,75.53,49.69
1012.83,6.16,490.92,93.68,38.5
1005.09,15.31,466.5,95.25,41.35
1016.31,5.74,481.15,84.91,40.62
1008.02,30.31,435.28,67.84,77.24
1011.43,24.54,435.08,74.1,72.24
1011.15,22.97,437.41,95.85,72.24
1018.92,22.45,445.34,72.73,59.87
1016.84,13.9,468.96,72.9,41.17
1006.9,17.78,453.31,100.09,52.08
1026.05,9.59,470.71,74.27,40.11
1021.39,11.91,466.52,84.49,44.45
1006.49,31.26,438.15,60.47,70.36
1020.96,23.82,447.37,60.11,64.15
1010.04,25.02,437.87,91.86,69.75
1005.79,25.47,437.02,77.73,70.36
1004.33,27.13,438.32,73.27,59.54
1018.1,24.6,442.23,73.71,48.78
1006.2,24.95,437.47,76.16,76.16
1027.03,7.55,476.58,83.32,41.04
1016.24,34.24,425.58,25.56,74.67
1008.52,19.94,459.47,74.69,44.9
1013.38,27.14,438.82,75.68,63.13
1007.45,28.56,434.54,69.6,74.22
1018.47,13.05,473.4,81.2,44.34
1010.18,26.72,441.93,70.74,74.87
1013.99,12.5,473.26,90.91,43.67
1012.33,20.62,447.16,79.88,68.12
1022.19,16.17,462.54,70.99,38.01
1019.49,9.58,478.5,67.54,38.08
1001.91,25.42,432.04,93.78,73.21
1006.55,30.31,439.11,59.92,70.36
1009.69,23.76,442.9,70.87,51.19
1007.24,29.42,437.61,61.26,79.74
1017.91,8.8,483.88,86.8,42.32
1009.24,27.16,429.59,90.26,72.58
1009.38,19.75,446.63,92.89,49.02
1010.97,30.44,438.31,55.34,68.84
1013.07,18.6,458.91,64.23,41.67
1014.18,19.65,451.63,56.77,45.01
1015.17,15.99,463.47,76.4,49.21
1020.54,8.73,476.42,91.37,41.26
1006.09,15.99,464.95,89.92,39.63
1006.99,5.56,476.61,96.48,45.87
1015.21,8.88,481.45,88.29,39.66
1020.77,5.42,491.38,86.02,41.38
1013.21,8.97,477.89,90.77,36.24
1008.64,18.18,453.1,66.28,61.87
1013.51,12.87,469.44,85.72,41.5
1017.39,14.23,463.86,87.29,46.18
1011.29,18.17,452.77,78.48,66.86
1007.78,19.73,454.28,73.02,49.69
1011.89,25.36,452.29,55.64,61.41
1011.27,29.78,445.58,52.79,73.42
1003.48,32.0,437.81,51.38,58.9
1003.84,18.64,442.26,89.63,67.71
1024.44,13.16,469.06,85.68,43.71
1031.58,7.64,479.43,71.19,40.02
1012.97,11.87,470.84,64.79,41.78
1016.02,20.56,448.82,68.59,59.14
1018.69,11.41,467.19,69.44,39.61
1013.9,26.11,453.76,59.62,52.36
1020.82,19.06,455.7,82.14,56.65
1031.08,9.13,473.47,74.76,40.02
1019.9,8.44,486.15,70.72,41.17
1015.61,14.44,462.13,76.85,42.32
1010.63,6.3,489.95,94.26,39.33
1017.56,13.47,476.67,93.23,44.88
1014.68,20.66,461.55,79.7,41.54
1007.75,23.62,445.55,58.69,45.87
1011.0,16.69,458.57,97.85,46.18
1008.98,28.01,444.76,48.52,44.89
1020.84,21.73,450.36,68.9,64.63
1009.95,30.35,430.07,39.24,69.51
1026.8,8.67,480.38,84.36,36.66
1011.08,30.51,436.92,61.94,59.57
1017.86,26.12,433.67,79.02,66.75
1005.89,13.11,473.38,89.02,38.73
1007.84,21.41,452.8,88.83,62.39
1016.49,12.33,471.16,79.2,45.51
1008.33,24.02,438.52,83.92,77.54
1016.84,9.37,482.77,62.07,38.56
1023.63,11.26,474.69,88.99,44.92
1009.1,30.12,435.85,52.02,69.71
1018.23,4.65,489.36,94.78,35.19
1010.45,28.21,435.99,77.92,70.8
1009.92,30.83,432.11,48.8,71.58
1020.34,6.59,488.17,77.92,39.37
1007.57,21.84,450.25,77.34,64.69
999.4,31.63,432.07,59.94,70.17
1007.45,4.7,487.78,91.02,39.9
1002.32,31.11,433.37,64.25,75.33
993.11,18.21,457.53,62.29,41.23
1010.79,9.82,477.93,69.22,39.64
1023.04,16.77,460.16,65.5,38.01
1007.08,16.88,462.83,74.29,39.99
1011.39,21.08,440.59,88.79,70.32
1010.87,22.79,438.08,91.47,69.13
1008.14,26.96,437.41,73.95,62.39
1013.78,30.87,436.96,34.54,67.32
1015.11,19.74,459.39,80.67,45.38
1009.38,24.22,438.88,64.53,71.14
1020.56,16.27,462.11,82.22,44.21
1016.25,14.41,462.49,88.88,46.18
1021.97,10.48,481.41,65.22,41.38
1023.6,14.24,466.67,94.06,44.84
1009.85,23.08,437.86,83.67,74.78
1014.18,25.77,429.84,87.53,73.68
1019.81,17.94,453.55,82.65,62.1
1028.42,9.43,479.28,84.92,41.4
1010.6,13.98,457.12,83.84,41.79
1008.07,25.02,446.62,60.42,47.45
1009.41,30.99,437.46,50.84,69.82
1020.54,17.17,446.75,95.98,63.09
1013.19,19.4,459.76,58.63,42.44
1012.73,24.1,440.33,65.24,68.08
1009.7,12.07,473.06,93.27,39.99
1023.12,9.55,481.08,68.06,40.72
1022.32,9.57,470.93,75.4,52.75
1011.88,21.74,439.19,85.95,70.32
1008.0,30.99,430.09,71.35,68.51
1008.39,17.88,455.83,93.63,45.87
1013.13,17.51,457.45,82.86,53.16
1019.67,7.79,484.42,85.35,43.13
1008.91,31.56,430.11,64.16,66.44
1011.34,30.58,439.71,51.29,68.84
1010.1,13.35,471.69,93.3,39.64
1004.3,17.9,449.73,89.59,67.71
1008.44,21.94,444.89,86.98,50.32
1009.33,31.49,425.74,53.9,69.13
1010.77,8.48,483.5,88.68,42.49
1001.2,26.85,431.24,90.13,73.77
1012.05,26.75,447.93,56.77,60.96
1013.02,24.91,450.84,42.34,64.45
1012.63,23.03,441.71,70.37,68.08
1007.52,12.99,472.18,94.15,40.55
1012.92,23.79,447.59,60.03,48.06
1011.72,23.42,444.23,75.81,63.07
1003.1,32.09,430.62,56.91,69.4
1007.45,21.78,446.56,88.71,51.43
1000.77,31.92,425.19,58.91,69.13
1008.65,22.79,447.12,58.39,50.78
1014.9,10.52,469.03,95.67,42.18
1008.46,7.64,484.78,84.29,42.28
1016.08,15.8,468.55,77.83,41.2
1013.56,17.3,456.77,87.57,46.21
1019.1,18.26,428.67,74.74,61.27
1008.07,14.03,457.98,83.32,41.79
1015.22,24.55,445.8,60.53,58.86
1012.48,24.6,442.64,45.14,57.32
1006.56,25.04,436.47,75.91,70.36
1010.45,32.31,449.65,38.01,62.04
1021.25,21.17,454.15,62.38,64.15
1023.82,9.15,475.01,75.4,40.11
1016.5,27.34,446.56,48.4,63.78
1016.08,11.7,467.51,62.27,43.41
1009.63,27.58,438.1,88.31,73.06
1016.61,20.53,454.67,61.28,54.9
1015.07,9.55,481.75,85.94,41.44
1015.21,9.94,481.24,87.02,41.44
1022.78,6.71,483.11,80.69,40.72
1011.32,31.09,440.62,61.14,64.05
1013.52,17.23,456.2,81.55,40.12
1018.34,18.27,448.17,72.73,58.2
1015.14,9.06,477.38,58.71,36.3
1012.89,14.66,466.87,62.41,41.66
1016.77,23.79,446.88,55.88,58.2
1003.77,31.33,439.54,52.34,58.9
1019.68,10.26,466.75,98.97,43.14
1002.54,33.75,432.62,39.28,64.96
1015.81,18.72,454.35,70.55,60.07
1007.63,20.71,447.06,98.44,58.18
1008.74,28.87,435.86,82.61,71.97
1013.0,12.63,464.6,100.13,48.04
1018.45,13.69,469.12,65.76,34.03
1013.49,20.3,441.51,80.9,67.32
1012.65,14.93,471.24,86.8,42.44
1002.2,25.43,431.53,86.44,69.13
1005.97,24.85,433.64,95.09,71.98
1014.28,14.67,460.47,67.91,45.01
1016.16,3.63,487.87,87.38,38.44
1007.42,28.54,432.0,67.87,72.99
1016.0,15.26,467.98,76.06,41.2
1011.14,29.88,429.33,55.78,68.08
1022.46,5.65,487.09,85.17,40.72
1013.19,9.2,482.89,91.25,39.82
1009.06,18.85,456.72,84.75,44.63
1009.19,28.16,442.48,62.53,61.47
1014.51,13.15,469.34,99.53,42.44
1012.31,16.97,463.28,82.65,50.9
1007.97,17.33,462.26,50.33,42.28
1013.94,17.39,454.06,82.73,46.21
1013.58,26.26,440.92,52.72,65.06
1014.07,13.72,464.59,77.0,45.01
1020.67,10.99,473.29,90.09,44.63
1022.55,8.94,483.53,90.74,41.74
1010.31,22.5,441.92,72.17,59.43
1013.18,23.62,447.3,50.57,68.63
1018.72,17.17,462.53,83.58,44.68
1012.74,12.47,469.56,82.89,38.25
1010.6,16.65,465.6,95.69,46.18
1006.81,24.56,437.97,89.59,71.94
1007.89,25.49,444.52,57.04,47.45
1018.96,7.33,478.16,80.76,40.0
1015.9,20.52,463.93,68.1,43.79
1020.49,13.61,462.67,75.09,41.16
1014.11,22.5,458.19,65.08,45.38
1013.43,28.24,439.36,48.74,65.27
1017.65,30.04,435.17,52.84,67.25
1024.59,14.38,471.6,81.68,44.84
1013.96,24.78,448.43,43.7,68.63
1003.15,19.99,455.28,87.55,40.79
1017.12,16.01,465.89,62.43,43.69
1006.86,29.09,427.3,65.47,72.43
1017.73,13.31,470.31,84.48,40.03
1007.65,33.34,437.84,42.72,69.88
1013.54,26.88,437.11,58.13,59.21
1022.63,15.69,462.16,87.71,37.87
1010.83,27.58,431.95,94.98,78.05
1020.65,20.51,447.18,75.36,63.86
1016.61,13.56,470.67,78.35,39.52
1012.58,22.64,446.2,83.55,59.27
1010.01,30.29,434.27,54.03,71.58
1015.86,10.15,463.89,97.4,41.62
1015.7,23.07,447.49,75.47,57.5
1023.01,7.29,488.65,90.78,40.96
1008.4,25.34,433.81,74.79,69.48
1017.17,19.66,447.93,84.16,58.79
1019.57,17.77,457.94,79.89,56.53
1031.75,14.34,466.17,66.81,42.86
1010.3,14.4,469.34,89.72,42.99
1020.38,18.31,455.24,79.02,62.1
1017.73,13.56,472.59,83.76,40.03
1002.49,6.17,481.27,87.59,41.31
1005.56,25.04,449.45,66.53,51.95
1000.5,14.49,465.24,82.17,41.16
1010.64,22.31,449.67,56.44,43.43
1013.6,16.38,459.87,73.67,46.97
1015.82,23.48,445.66,60.83,65.12
1005.17,11.58,469.6,86.55,39.69
1023.13,14.74,461.82,86.31,43.99
1008.19,15.33,465.2,66.15,42.28
1007.1,26.14,439.03,88.27,69.14
1008.43,32.86,432.38,46.78,68.51
1010.16,28.88,435.54,56.34,63.76
1013.1,27.59,439.31,51.61,54.2
1010.89,21.85,443.0,79.4,69.94
1014.03,6.58,488.22,84.95,43.02
1017.85,20.38,456.56,75.56,62.52
1018.43,9.53,476.54,75.33,38.18
1014.13,16.76,457.98,81.87,53.16
1006.11,32.31,431.14,71.78,68.94
1025.05,10.22,471.36,96.05,39.96
1015.35,10.72,480.18,86.43,39.35
1021.09,21.68,454.32,70.88,64.15
1007.43,21.13,445.4,88.72,51.43
1010.15,29.14,434.82,54.87,75.23
1016.58,12.04,474.97,80.16,43.69
1024.29,10.1,474.28,85.94,41.4
1005.82,28.72,443.26,46.52,68.14
1009.7,28.84,437.82,59.0,60.23
1004.65,18.68,450.19,88.27,52.84
1020.58,16.5,458.78,64.11,44.63
1012.81,27.18,440.3,61.27,64.44
1017.32,20.08,451.21,81.59,58.79
1020.79,19.64,456.03,73.88,56.65
1010.88,27.77,430.19,66.45,62.26
1008.44,31.4,433.34,74.77,71.06
1011.31,3.68,490.02,84.05,39.64
1019.53,11.89,471.85,89.48,40.03
1023.13,7.63,486.7,81.01,40.56
1010.04,26.38,431.66,69.45,71.73
1014.55,22.89,448.56,48.21,48.98
1018.29,17.98,455.71,83.46,53.29
1006.26,14.22,459.69,88.05,48.6
1017.92,22.35,453.74,68.18,57.76
1009.82,22.2,447.75,78.43,57.17
1015.19,16.89,458.25,70.39,49.21
1018.35,22.51,444.66,71.97,59.21
1007.53,15.11,466.25,85.75,42.99
1007.42,25.15,435.9,85.48,73.67
1021.59,15.47,465.61,81.74,44.9
1021.29,11.1,477.2,86.58,40.0
1018.66,20.78,445.82,80.4,60.84
1012.43,20.94,446.41,78.2,68.12
1012.77,5.52,478.98,93.82,42.85
1007.37,16.19,462.94,92.4,36.99
1009.24,27.06,429.18,90.31,72.58
1014.32,19.92,455.57,64.99,48.98
1019.84,18.53,454.72,75.22,61.27
1012.88,12.21,475.07,85.19,41.67
1014.96,11.59,474.46,86.22,40.05
1007.71,26.61,427.61,75.82,72.43
1024.88,18.4,458.36,64.89,44.92
1016.74,24.8,441.34,65.72,66.51
1007.27,25.47,438.42,65.91,60.75
1003.16,28.57,431.58,76.14,75.33
1010.92,31.01,432.41,48.61,73.5
1009.85,24.38,444.59,74.46,57.17
1010.2,28.46,439.88,63.38,60.23
1008.64,18.16,454.98,75.22,43.72
1018.38,10.6,478.47,87.92,41.17
1007.37,24.19,439.52,70.83,68.94
1018.07,12.2,471.33,54.83,39.72
1010.42,27.95,435.45,58.01,73.5
1010.17,30.38,433.75,50.45,71.58
1013.14,28.48,440.55,49.51,54.2
1019.56,11.3,469.73,99.83,43.14
1008.28,29.19,427.9,55.42,70.32
1006.47,30.75,437.96,48.06,71.22
1009.1,12.37,468.49,76.06,43.22
1014.75,25.75,443.73,53.3,60.95
1006.84,28.18,438.49,75.55,67.17
1016.11,21.89,448.47,77.88,74.93
1008.78,24.79,445.3,61.88,50.78
1011.88,30.86,433.71,62.68,70.32
1009.63,13.51,465.89,75.02,43.22
1010.46,29.35,445.86,46.2,68.31
1017.72,19.98,448.46,90.71,60.77
1013.03,21.77,462.51,67.44,42.23
1011.87,12.43,460.61,80.57,41.62
1011.1,3.4,459.86,83.43,39.64
1010.15,24.73,436.55,79.83,74.22
1009.28,25.54,436.16,73.5,70.47
1009.48,25.88,438.42,77.17,63.73
1008.64,23.07,439.04,83.37,70.47
1007.6,30.66,435.66,72.08,70.98
1020.63,13.77,459.75,72.94,41.58
1023.2,12.57,466.68,56.85,43.8
1008.09,31.1,437.54,45.87,71.32
1012.97,22.24,443.76,89.54,64.27
1006.14,29.08,438.24,40.09,52.84
1002.5,19.35,455.29,51.24,39.72
1007.16,28.88,440.99,46.6,54.89
1006.26,31.7,438.38,58.18,70.36
1024.11,13.25,469.18,89.34,44.92
1002.02,18.55,459.97,65.16,41.1
1009.22,28.69,433.07,68.35,71.29
1029.54,13.74,465.92,70.0,42.74
1010.54,23.97,443.87,84.65,64.33
1001.14,18.44,460.44,66.83,39.72
1014.01,16.88,457.0,82.1,56.89
1018.53,12.82,466.06,88.46,46.18
1016.49,7.18,487.63,70.37,38.56
1019.7,24.34,446.09,61.44,62.96
1010.86,26.63,438.25,70.82,62.44
1022.81,11.43,466.86,92.04,41.16
1017.78,27.24,433.65,69.6,66.75
1018.21,15.01,462.6,73.22,42.77
1016.45,11.21,479.2,86.14,40.75
1010.75,31.46,434.96,54.88,71.8
1015.41,13.65,471.75,87.67,42.86
1013.12,9.57,468.02,89.15,39.82
1014.3,11.46,475.33,63.24,44.85
1017.69,25.03,441.58,59.23,60.84
1023.58,14.6,464.88,88.21,44.84
1015.25,28.88,432.93,47.73,73.68
1023.72,13.82,467.95,95.24,44.84
1020.91,7.87,486.57,87.64,41.06
1028.47,2.34,490.34,69.68,39.42
1010.95,23.58,435.47,76.32,70.04
1009.07,21.49,443.04,92.25,70.32
1009.69,15.84,465.5,62.81,41.66
1013.64,25.82,448.46,66.4,61.08
1015.79,10.18,475.13,81.42,40.81
1009.76,28.4,436.5,70.4,69.34
1021.99,12.35,474.94,55.38,41.38
1015.08,16.52,466.73,58.36,43.7
1017.66,9.6,474.65,92.27,42.03
1016.49,7.54,486.76,69.1,38.56
1029.7,8.04,482.58,92.21,41.92
1020.74,11.82,466.95,91.14,41.26
1020.06,21.62,448.52,85.09,48.78
1007.69,15.41,456.83,65.17,44.78
1013.72,26.47,441.81,79.4,63.13
1011.72,31.5,436.43,56.42,74.16
1007.9,12.24,466.83,94.28,49.83
1015.81,13.52,472.11,65.97,41.44
1016.34,10.02,480.05,79.98,39.66
1010.61,21.01,445.07,64.12,44.05
1022.78,8.35,479.31,97.34,43.52
1016.79,14.12,472.32,75.89,39.52
1006.56,35.2,434.37,45.72,73.56
1002.28,25.28,432.52,89.43,72.39
1020.6,14.3,471.32,65.38,41.93
1016.86,19.32,457.66,68.2,52.9
1013.25,22.04,446.34,56.15,69.51
1010.58,28.07,443.77,64.11,66.17
1015.02,23.09,450.31,68.78,60.95
1013.03,27.17,435.9,70.43,61.25
1004.55,26.44,435.61,85.53,71.64
1005.69,27.23,440.2,58.91,44.05
1011.24,17.68,462.08,61.37,40.89
1008.99,27.18,434.01,94.32,79.05
1012.78,27.89,435.69,48.72,68.12
1016.2,13.5,468.92,77.46,54.3
1010.51,28.11,444.2,65.16,66.17
1010.33,28.75,440.31,46.55,70.02
1005.41,25.56,433.63,85.75,74.99
1020.08,12.84,470.96,88.08,50.59
1020.3,20.18,454.14,77.1,56.53
1013.95,25.65,436.24,50.42,69.45
1012.28,21.08,453.4,45.25,52.05
1015.42,14.33,468.92,71.55,45.51
1010.51,29.13,436.37,52.94,62.26
1016.38,31.73,425.34,44.51,74.67
1013.02,18.0,455.69,82.47,53.16
1016.38,12.39,475.37,84.95,44.58
1012.0,28.26,440.58,68.35,63.13
1012.7,14.59,470.86,83.92,42.44
1020.04,16.22,460.73,91.73,46.36
1007.78,25.99,441.32,74.48,59.54
1016.96,20.84,451.13,75.05,59.8
1008.66,26.85,431.16,93.8,74.16
1019.0,7.24,485.57,68.69,39.04
1016.95,14.01,463.81,83.41,43.34
1020.5,17.66,457.11,71.33,44.9
1023.95,11.6,473.66,86.83,40.96
1007.75,16.72,453.39,56.79,44.78
1014.66,12.77,471.59,72.81,40.71
1014.45,11.08,473.32,74.99,38.16
1031.21,8.96,475.47,82.32,40.02
1018.49,9.86,467.37,98.71,41.01
1002.74,17.18,454.02,100.1,46.0
1016.81,14.5,464.27,62.89,53.82
1012.57,24.01,437.27,76.02,65.18
1009.32,24.79,438.36,61.46,67.83
1018.09,11.67,467.96,92.53,44.6
1011.06,21.28,439.0,90.12,70.32
1011.04,20.96,444.31,82.63,69.48
1002.31,26.57,431.68,92.51,73.21
1010.73,16.43,459.63,61.26,48.06
1015.17,26.22,444.06,47.25,65.34
1014.45,24.88,452.31,68.39,52.36
1021.25,12.22,477.07,80.83,40.71
1014.54,22.28,448.97,83.27,58.12
1015.22,9.14,491.97,78.06,37.36
1008.82,27.34,438.73,71.42,70.98
1011.06,24.9,444.19,65.14,58.49
1007.97,13.26,472.14,90.63,40.83
1015.83,21.86,457.8,63.36,64.45
1015.24,18.55,467.51,62.47,41.85
1003.85,26.26,437.44,81.94,74.9
1025.34,5.15,483.03,95.84,40.78
1011.99,10.8,478.24,87.54,39.58
1007.79,27.99,437.81,72.67,71.64
1011.51,18.4,453.78,98.07,50.16
1013.5,15.17,471.93,77.44,36.71
1007.67,13.18,472.36,95.44,40.83
1015.35,30.37,431.38,45.6,67.45
1006.85,24.88,433.3,87.32,71.94
1017.94,14.87,462.03,75.06,42.77
1012.76,20.34,442.73,91.05,69.45
1022.51,5.71,485.75,89.58,40.77
1008.12,28.62,436.12,65.39,79.74
1010.8,12.75,473.46,77.31,39.58
1010.48,19.76,456.69,46.57,48.92
1011.43,19.75,448.89,83.5,54.2
1019.57,11.61,476.81,58.82,41.17
1012.4,9.63,480.21,68.41,43.02
1015.32,26.65,440.26,53.95,63.78
1010.43,24.63,446.23,40.68,65.38
1020.48,19.94,453.8,76.43,56.53
1011.59,15.18,467.74,92.58,43.67
1014.39,25.79,442.7,60.49,63.9
1024.2,12.64,476.37,65.21,40.71
1009.12,21.7,438.52,91.3,70.32
1017.45,12.19,474.91,82.07,40.23
1007.47,27.73,431.72,59.42,67.69
1009.56,20.83,446.48,89.37,70.72
1011.2,16.7,456.2,96.84,46.18
1011.0,8.27,479.91,84.64,39.64
1015.67,27.17,429.87,49.03,67.45
1014.21,14.92,465.63,98.82,46.18
1006.1,27.47,437.45,70.2,66.86
1015.17,9.72,481.85,84.41,41.44
1008.75,19.97,446.57,92.7,50.78
1018.8,18.37,461.14,74.3,51.86
1025.38,14.85,471.78,53.29,40.8
1007.05,22.92,438.86,89.94,60.37
1005.0,15.2,465.09,88.4,40.55
1008.68,28.07,442.59,64.83,61.47
1019.68,10.72,479.21,60.71,41.17
1015.78,16.09,454.23,91.12,48.78
1018.16,18.68,459.89,75.01,53.29
1009.42,14.48,469.64,81.74,40.83
1008.94,28.41,442.54,56.56,61.47
1010.96,24.03,430.66,79.88,62.44
1011.89,28.31,428.46,69.77,74.33
1006.44,21.79,443.01,87.68,60.93
1004.46,28.53,427.72,68.03,69.84
1026.7,9.84,477.62,70.02,36.66
1012.0,34.66,425.89,32.19,74.33
1014.09,21.99,453.38,61.3,58.96
1007.19,23.69,437.57,86.73,73.67
1007.39,21.94,449.36,77.58,64.69
1006.27,14.51,460.45,91.65,49.83
1012.95,13.72,466.24,87.41,45.09
1025.07,15.03,463.12,83.25,43.71
1020.19,6.99,487.18,75.06,39.37
1005.52,28.03,438.8,58.16,68.67
1014.96,10.9,477.93,96.24,41.93
1022.28,5.51,491.84,84.5,41.03
1021.53,17.02,460.0,81.28,51.86
1019.77,14.39,465.03,85.7,44.21
1006.83,24.05,442.07,92.35,70.4
1008.55,20.99,449.07,75.14,50.78
1008.52,21.02,448.08,77.74,61.5
1000.93,31.01,425.69,62.96,69.13
1012.37,12.38,461.07,84.15,41.62
1008.01,23.37,441.56,81.28,70.94
1024.02,12.22,464.12,85.46,40.78
1012.55,15.28,460.75,69.65,48.14
1013.2,25.09,446.11,70.42,57.43
1012.96,23.87,452.59,76.05,50.39
1010.63,15.43,468.35,73.03,40.89
1018.0,24.34,448.54,73.44,48.78
1010.17,25.09,434.51,86.01,71.58
1014.89,16.37,459.52,74.84,53.16
1020.0,11.8,476.12,65.85,41.54
1006.5,24.85,442.66,68.37,68.37
1000.26,17.16,461.58,72.21,40.55
1017.61,13.09,471.0,82.38,54.3
1018.67,10.25,479.28,84.41,41.46
1014.52,28.39,438.78,66.48,65.51
1010.12,31.55,435.01,58.36,69.75
1013.1,23.84,445.44,44.72,49.21
1031.34,14.46,464.44,69.84,42.86
1013.88,24.16,442.32,58.96,65.06
1014.28,20.82,448.9,86.37,63.77
1005.32,17.0,453.77,100.1,49.78
1018.88,11.45,470.4,92.12,45.01
1014.04,18.26,457.43,69.7,58.96
1011.75,10.74,477.32,80.1,43.67
1006.12,20.89,445.39,59.12,67.71
1019.96,11.82,476.97,67.65,41.54
1013.82,25.44,440.09,55.72,65.06
1009.12,29.92,441.5,67.15,69.75
1011.6,21.11,449.16,80.44,58.49
1016.28,14.6,462.86,64.83,53.82
1016.95,25.96,443.8,49.47,63.78
1008.15,18.32,454.44,64.85,39.53
1007.6,21.36,445.91,72.37,68.28
1007.51,15.7,464.59,76.05,42.99
1005.93,26.82,441.14,60.81,75.08
1003.12,15.22,464.56,95.45,41.35
1008.28,27.68,436.37,70.9,69.34
1007.08,27.14,427.21,73.08,70.32
1012.79,28.99,442.6,41.9,54.2
1013.87,32.55,428.84,40.09,69.89
